Numéro d'ordre;Indiction;Année;Mois;Jour;Type d’acte;Titre;Prénoms;Nom;Domicile;Rôle;Notes;Lieu mentionné;Transcription;Page;Vue;Notaire;Ville;Releveur;Cote;URL
489;15;1587;4;18;Cession;Cessione p m.r Durando Cerre da Giacobo Dalone;Jaumon;Torrin;Lantosque;Partie 3;Durand Serre est chirurgien;;;341;309;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/309
489;15;1587;4;18;Cession;Cessione p m.r Durando Cerre da Giacobo Dalone;Jeannet;Torrin;Lantosque;Partie 4;Durand Serre est chirurgien;;;341;309;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/309
490;15;1587;4;22;Crédit;Credito p m.o Isoardo Sicardo contra Antio Sicardo minore Flotel;Antoine (Junior);Sicard Flotel;Lantosque;Partie 1;;;;342;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
490;15;1587;4;22;Crédit;Credito p m.o Isoardo Sicardo contra Antio Sicardo minore Flotel;Isoard;Sicard;Lantosque;Partie 2;;;;342;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
491;15;1587;4;22;Crédit;Credito p Antio Sicardo minore Flotel contra Cipriano Passerone;Cyprien;Passeron;;Partie 1;;;;342;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
491;15;1587;4;22;Crédit;Credito p Antio Sicardo minore Flotel contra Cipriano Passerone;Antoine (Junior);Sicard Flotel;Lantosque;Partie 2;;;;342;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
492;15;1587;4;25;Echange;Cambio p Loisone Cerre et p Peirone Cerre di fu Lod.co;Louison;Serre;;Partie 1;;;;343;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
492;15;1587;4;25;Echange;Cambio p Loisone Cerre et p Peirone Cerre di fu Lod.co;Pieron;Serre;;Partie 2;;;;343;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
492;15;1587;4;25;Echange;Cambio p Loisone Cerre et p Peirone Cerre di fu Lod.co;Louis †;Serre;;Partie 3;;;;343;310;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/310
493;15;1587;4;27;Achat;Compra p Giacobo Dalone da m.o Gio Rostagno;Jean;Rostagno;Lantosque;Partie 1;;;;343;311;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/311
493;15;1587;4;27;Achat;Compra p Giacobo Dalone da m.o Gio Rostagno;Jacques;Dalloni;Lantosque;Partie 2;;;;343;311;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/311
494;15;1587;4;29;Achat;Compra p m.o Gio Rostagno da Matheo Otto Papathin;Mathieu;Otto Papathin;Lantosque;Partie 1;Ecrit mai au lieu d’avril;;;344;311;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/311
494;15;1587;4;29;Achat;Compra p m.o Gio Rostagno da Matheo Otto Papathin;Jean;Rostagno;Lantosque;Partie 2;Ecrit mai au lieu d’avril;;;344;311;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/311
495;15;1587;4;29;Echange;Cambio per Antio Auda et Antio Massiera;Antoine;Auda;Lantosque;Partie 1;;;;344;312;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/312
495;15;1587;4;29;Echange;Cambio per Antio Auda et Antio Massiera;Antoine;Massiera;Lantosque;Partie 2;;;;344;312;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/312
496;15;1587;5;2;Achat;Compra p m.r Filippo Thaone da Luiseta rel.ta di fu Gio Solario con an.ta et decreto di me not.o e v. bailo;Jean Antoine;Auda;;Partie 1;;;;345;312;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/312
496;15;1587;5;2;Achat;Compra p m.r Filippo Thaone da Luiseta rel.ta di fu Gio Solario con an.ta et decreto di me not.o e v. bailo;Louisette;;;Partie 2;;;;345;312;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/312
496;15;1587;5;2;Achat;Compra p m.r Filippo Thaone da Luiseta rel.ta di fu Gio Solario con an.ta et decreto di me not.o e v. bailo;Jean †;Solari;Lantosque;Partie 3;;;;345;312;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/312
496;15;1587;5;2;Achat;Compra p m.r Filippo Thaone da Luiseta rel.ta di fu Gio Solario con an.ta et decreto di me not.o e v. bailo;Philippe;Thaon;;Partie 4;;;;345;312;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/312
497;15;1587;5;5;Achat;Compra p d.o m.r Filippo Thaoni da Peirone Dragone;Pieron;Drago;Lantosque;Partie 1;Philippe Thaon est notaire;;;346;313;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/313
497;15;1587;5;5;Achat;Compra p d.o m.r Filippo Thaoni da Peirone Dragone;Jean †;Drago;Lantosque;Partie 2;Philippe Thaon est notaire;;;346;313;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/313
497;15;1587;5;5;Achat;Compra p d.o m.r Filippo Thaoni da Peirone Dragone;Philippe;Thaon;Lantosque;Partie 3;Philippe Thaon est notaire;;;346;313;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/313
498;15;1587;5;9;Achat;Compra p H.to Gaudino da Antio Massiera;Antoine;Massiera;Lantosque;Partie 1;;;;346;313;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/313
498;15;1587;5;9;Achat;Compra p H.to Gaudino da Antio Massiera;Honoré;Gaudino;Lantosque;Partie 2;;;;346;313;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/313
499;15;1587;5;9;Crédit;Credito p m.r And.a Drago c.tra Honorato Gaudino;Honoré;Gaudino;Lantosque;Partie 1;Acte barré (12/10/1587);;;346;314;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/314
499;15;1587;5;9;Crédit;Credito p m.r And.a Drago c.tra Honorato Gaudino;André;Drago;Lantosque;Partie 2;Acte barré (12/10/1587);;;346;314;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/314
500;15;1587;5;;Cession;Cessione p Antio Auda da Antio Massiera;Antoine;Massiera;;Partie 1;Jour difficilement lisible;;;347;314;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/314
500;15;1587;5;;Cession;Cessione p Antio Auda da Antio Massiera;Antoine;Auda;;Partie 2;Jour difficilement lisible;;;347;314;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/314
501;15;1587;5;20;Achat;Compra per Gio Buffone mag.re da m.o Pancratio Milone;Pancrace;Millo;Lantosque;Partie 1;;;;347;315;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/315
501;15;1587;5;20;Achat;Compra per Gio Buffone mag.re da m.o Pancratio Milone;Jean;Buffon;Lantosque;Partie 2;;;;347;315;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/315
502;15;1587;5;20;Mandement volontaire;Mand.to volon.o p m.o Pancratio Milo contra Gio Buffone magiore;Jean (Senior);Buffon;;Partie 1;;;;348;315;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/315
502;15;1587;5;20;Mandement volontaire;Mand.to volon.o p m.o Pancratio Milo contra Gio Buffone magiore;Pancrace;Buffon;;Partie 2;;;;348;315;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/315
503;15;1587;5;22;Achat;Compra per m.r And.a Drago da Lud.co Passerone Gilli;Louis;Passeron Gili;Lantosque;Partie 1;;;;348;316;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/316
503;15;1587;5;22;Achat;Compra per m.r And.a Drago da Lud.co Passerone Gilli;André;Drago;Lantosque;Partie 2;;;;348;316;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/316
504;15;1587;6;1;Quittance;Quitansa p m.r Filippo Thaon e m.r Gaspar Thaoni da Gio Lud.co Stefano;Philippe;Thaon;;Partie 1;;;;349;317;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/317
504;15;1587;6;1;Quittance;Quitansa p m.r Filippo Thaon e m.r Gaspar Thaoni da Gio Lud.co Stefano;Gaspard;Thaon;;Partie 2;;;;349;317;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/317
504;15;1587;6;1;Quittance;Quitansa p m.r Filippo Thaon e m.r Gaspar Thaoni da Gio Lud.co Stefano;Jean Louis;Stefano;;Partie 3;;;;349;317;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/317
504;15;1587;6;1;Quittance;Quitansa p m.r Filippo Thaon e m.r Gaspar Thaoni da Gio Lud.co Stefano;Jeannet;Serre;;Partie 4;;;;349;317;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/317
505;15;1587;6;8;Crédit;Credito p m.o Manuele Passerone q.tra m.o Dominico Anfosso;Dominique;Anfosso;Lantosque;Partie 1;;;;349;317;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/317
505;15;1587;6;8;Crédit;Credito p m.o Manuele Passerone q.tra m.o Dominico Anfosso;Manuel;Passeron;;Partie 2;;;;349;317;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/317
506;15;1587;6;11;Achat;Compra per m.o Gio Pietro Daniele … … da m.o Honorato Agullone;Honoré;Agullone;Lantosque;Partie 1;;;;349;318;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/318
506;15;1587;6;11;Achat;Compra per m.o Gio Pietro Daniele … … da m.o Honorato Agullone;Jean Pierre;Daniele;Belvédère;Partie 2;;;;349;318;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/318
507;15;1587;6;11;Crédit;Credito p m.o Honorato Agullone … m.o Gio Pietro Daniele di Belvedere;Jean Pierre;Daniele;Belvédère;Partie 1;Acte barré (07/06/1588);;;350;318;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/318
507;15;1587;6;11;Crédit;Credito p m.o Honorato Agullone … m.o Gio Pietro Daniele di Belvedere;Honoré;Agullone;Lantosque;Partie 2;Acte barré (07/06/1588);;;350;318;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/318
508;15;1587;6;15;Permutation;Permutatione per Tonone Rosso … Antio Raimondo;Tonon;Ros Giusto;Lantosque;Partie 1;;;;350;318;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/318
508;15;1587;6;15;Permutation;Permutatione per Tonone Rosso … Antio Raimondo;Antoine;Raimondo;Lantosque;Partie 2;;;;350;318;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/318
509;15;1587;6;24;Achat;Compra per detto Tonone Rosso da Antio Raimondo;Antoine;Raimondo;Lantosque;Partie 1;;;;350;319;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/319
509;15;1587;6;24;Achat;Compra per detto Tonone Rosso da Antio Raimondo;Pierre †;Raimondo;Lantosque;Partie 2;;;;350;319;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/319
509;15;1587;6;24;Achat;Compra per detto Tonone Rosso da Antio Raimondo;Tonon †;Ros Giusto;Lantosque;Partie 3;;;;350;319;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/319
510;15;1587;7;12;Crédit;Credito per m.r Filippo Thaoni contra Gio Antio Massiera;Jean Antoine;Massiera;Clans;Partie 1;Philippe Thaon est notaire;;;351;319;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/319
510;15;1587;7;12;Crédit;Credito per m.r Filippo Thaoni contra Gio Antio Massiera;Philippe;Thaon;Lantosque;Partie 2;Philippe Thaon est notaire;;;351;319;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/319
511;15;1587;7;18;Quittance générale;Quitansa gene.le p m.r Antio Cag… … χρoforo Daideri cong. …;Christophe;Daideri Cotto;Utelle;Partie 1;Christophe et Claudette sont époux.;;;351;320;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/320
511;15;1587;7;18;Quittance générale;Quitansa gene.le p m.r Antio Cag… … χρoforo Daideri cong. …;Jeannet;Daideri Cotto;Utelle;Partie 2;Christophe et Claudette sont époux.;;;351;320;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/320
511;15;1587;7;18;Quittance générale;Quitansa gene.le p m.r Antio Cag… … χρoforo Daideri cong. …;Claudette;Cag…;Saint-Martin-Vésubie;Partie 3;Christophe et Claudette sont époux.;;;351;320;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/320
511;15;1587;7;18;Quittance générale;Quitansa gene.le p m.r Antio Cag… … χρoforo Daideri cong. …;Antoine;Cag…;Saint-Martin-Vésubie;Partie 4;Christophe et Claudette sont époux.;;;351;320;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/320
512;15;1587;8;2;Compromis;Compromisso p Honorato Moissino & p Pereineta rel.a di fu Guilhermo Buffone & soi figlioli;Honoré;Moissin;;Partie 1;;La Vilette;;353;321;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/321
512;15;1587;8;2;Compromis;Compromisso p Honorato Moissino & p Pereineta rel.a di fu Guilhermo Buffone & soi figlioli;Jean †;Moissin;;Partie 2;;La Vilette;;353;321;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/321
512;15;1587;8;2;Compromis;Compromisso p Honorato Moissino & p Pereineta rel.a di fu Guilhermo Buffone & soi figlioli;Périnette;;;Partie 3;;La Vilette;;353;321;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/321
512;15;1587;8;2;Compromis;Compromisso p Honorato Moissino & p Pereineta rel.a di fu Guilhermo Buffone & soi figlioli;Guillaume †;Buffon;;Partie 4;;La Vilette;;353;321;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/321
513;15;1587;8;10;Achat;Compra per m.o Alessio e Guilhermo Robini frali da m.o Lorenzo Robino;Laurent;Robini;La Bollène;Partie 1;;;;354;322;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/322
513;15;1587;8;10;Achat;Compra per m.o Alessio e Guilhermo Robini frali da m.o Lorenzo Robino;Alexis;Robini;La Bollène;Partie 2;;;;354;322;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/322
513;15;1587;8;10;Achat;Compra per m.o Alessio e Guilhermo Robini frali da m.o Lorenzo Robino;Guillaume;Robini;La Bollène;Partie 3;;;;354;322;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/322
514;15;1587;8;31;Achat;Compra per m.o Antio Thaone da m.o Honorato Thaoni frali di fu Giacomo;Honoré;Thaon;Lantosque;Partie 1;Honoré et Antoine sont fils de Jacques;;;354;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
514;15;1587;8;31;Achat;Compra per m.o Antio Thaone da m.o Honorato Thaoni frali di fu Giacomo;Jacques †;Thaon;Lantosque;Partie 2;Honoré et Antoine sont fils de Jacques;;;354;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
514;15;1587;8;31;Achat;Compra per m.o Antio Thaone da m.o Honorato Thaoni frali di fu Giacomo;Antoine;Thaon;Lantosque;Partie 3;Honoré et Antoine sont fils de Jacques;;;354;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
515;15;1587;8;31;Codicille;Codicilo p m.o Otho Thaone dit Bastier;Otho;Thaon Bastier;Lantosque;Partie 1;"Philippe Thaon est notaire ; Pieron et Gaspard sont frères";;;355;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
515;15;1587;8;31;Codicille;Codicilo p m.o Otho Thaone dit Bastier;Philippe;Thaon;Lantosque;Partie 2;"Philippe Thaon est notaire ; Pieron et Gaspard sont frères";;;355;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
515;15;1587;8;31;Codicille;Codicilo p m.o Otho Thaone dit Bastier;Pieron;Thaon;Lantosque;Partie 3;"Philippe Thaon est notaire ; Pieron et Gaspard sont frères";;;355;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
515;15;1587;8;31;Codicille;Codicilo p m.o Otho Thaone dit Bastier;Gaspard;Thaon;Lantosque;Partie 4;"Philippe Thaon est notaire ; Pieron et Gaspard sont frères";;;355;323;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/323
516;15;1587;9;7;Procuration;Procura p il molto Sig.r Honorato Isnardi dottor di loggi;Honoré;Isnardo;;Partie 1;"Honoré Isnardo est « dottore di loggi » ; Gaspard est seigneur et prêtre de Gordolon ; Philippe Thaon est notaire";;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
516;15;1587;9;7;Procuration;Procura p il molto Sig.r Honorato Isnardi dottor di loggi;Gaspard;Isnardo;Gordolon;Partie 2;"Honoré Isnardo est « dottore di loggi » ; Gaspard est seigneur et prêtre de Gordolon ; Philippe Thaon est notaire";;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
516;15;1587;9;7;Procuration;Procura p il molto Sig.r Honorato Isnardi dottor di loggi;Philippe;Thaon;Lantosque;Partie 3;"Honoré Isnardo est « dottore di loggi » ; Gaspard est seigneur et prêtre de Gordolon ; Philippe Thaon est notaire";;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
517;15;1587;9;16;Cession;Cessione p m.r Filippo Thaoni da m.o Gio.to χρino q.a Honorato Sigaudo;Honoré;Sigaudo;Lantosque;Partie 1;Jacques Bovis est notaire;;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
517;15;1587;9;16;Cession;Cessione p m.r Filippo Thaoni da m.o Gio.to χρino q.a Honorato Sigaudo;Jeannet;Christini;Utelle;Partie 2;Jacques Bovis est notaire;;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
517;15;1587;9;16;Cession;Cessione p m.r Filippo Thaoni da m.o Gio.to χρino q.a Honorato Sigaudo;Jacques;Bovis;Utelle;Partie 3;Jacques Bovis est notaire;;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
517;15;1587;9;16;Cession;Cessione p m.r Filippo Thaoni da m.o Gio.to χρino q.a Honorato Sigaudo;Philippe;Thaon;Lantosque;Partie 4;Jacques Bovis est notaire;;;356;325;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/325
518;15;1587;9;17;Constitution & Quittance;Per Antio Martino consti di ??? cura di li beni di Loigio Matheo c quitansa;Philippe;Thaon;Lantosque;Partie 1;Philippe Thaon est baile ducale;;;357;326;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/326
518;15;1587;9;17;Constitution & Quittance;Per Antio Martino consti di ??? cura di li beni di Loigio Matheo c quitansa;Jean;Mathieu;Roquesparvière;Partie 2;Philippe Thaon est baile ducale;;;357;326;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/326
518;15;1587;9;17;Constitution & Quittance;Per Antio Martino consti di ??? cura di li beni di Loigio Matheo c quitansa;Louis;Mathieu;Roquesparvière;Partie 3;Philippe Thaon est baile ducale;;;357;326;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/326
518;15;1587;9;17;Constitution & Quittance;Per Antio Martino consti di ??? cura di li beni di Loigio Matheo c quitansa;Antoine;Martino;Lantosque;Partie 4;Philippe Thaon est baile ducale;;;357;326;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/326
519;15;1587;9;24;Bail à cheptel;Mearia di vathe p il r.do s.r Honorato Marteli et Filippo Solario;Honoré;Martelli;;Partie 1;"Acte barré (1609-10-19) ; Honoré est frère du feu Louis ; Honoré est abée (de Saint-Pancrace?); Mention d’un acte chez André Robini, notaire de la Bollène, le 22 octobre 1587";;;358;326;Jean Antoine Auda;Lantosque;evangalli;3 E 113/1;https://archives06.fr/ark:/79346/765900.2436491/dao/0/326
